Gene ID,Gene Name,Chromosome,Gene Start,Gene End,Gene Length,Gene Strand,IntervalCount,Intervals,Interval Dists to Start,Interval Pos,1_WT_NRF2::1 Present,2_Nrf2_dbminus_NRF2::1 Present,3_Keap1_dbminus_NRF2::1 Present,1_WT_NRF2::1 AvgPeak,2_Nrf2_dbminus_NRF2::1 AvgPeak,3_Keap1_dbminus_NRF2::1 AvgPeak,ActRegCount,Peak Sample,Peak Value,UCSC Link,Altsymbols,Full Description,RNA,Affy Tag,PROT
GeneID:75605,Kdm5b,1,"134,560,178","134,632,878","72,700",+,1,3_Keap1_dbminus_NRF2::1::88,-3810,upstream,0,0,1,6.00,7.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Kdm5b,"mKIAA4034, Plu1, Kdm5b, PUT1, Jarid1b, 2210016I17Rik, RBBP2H1A, KIAA4034, PLU-1, 2010009J12Rik, D1Ertd202e, AW556288, Rb-Bp2",lysine (K)-specific demethylase 5B,NM_152895.2,"1427142_s_at, 1427143_at",NP_690855.2
GeneID:93689,Lmod1,1,"135,324,813","135,368,065","43,252",+,1,3_Keap1_dbminus_NRF2::1::91,42451,in gene,0,0,1,7.00,5.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Lmod1,"9530015K06Rik, Lmod1, SM-Lmod",leiomodin 1 (smooth muscle),NM_053106.2,1427485_at,NP_444336.2
GeneID:77552,Shisa4,1,"135,371,456","135,375,063","3,607",-,1,3_Keap1_dbminus_NRF2::1::91,7799,downstream,0,0,1,7.00,5.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Shisa4,"9330132O05Rik, Shisa4, Tmem58, mShisa4",shisa homolog 4 (Xenopus laevis),NM_175259.4,,NP_780468.1
GeneID:215690,Nav1,1,"135,434,580","135,585,355","150,775",-,1,3_Keap1_dbminus_NRF2::1::92,32235,in gene,0,0,1,4.00,2.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Nav1,"Nav1, C230080M11Rik, Pomfil3, Unc53h1, 9530089B19, steerin-1, mKIAA1151, 9930003A20Rik",neuron navigator 1,NM_173437.2,,NP_775613.2
GeneID:59125,Nek7,1,"138,484,714","138,619,696","134,982",-,1,3_Keap1_dbminus_NRF2::1::93,16272,in gene,0,0,1,3.00,5.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Nek7,"AU020186, 2810460C19Rik, Nek7",NIMA (never in mitosis gene a)-related expressed kinase 7,NM_021605.3,1416816_at,NP_067618.1
GeneID:19731,Rgl1,1,"152,517,530","152,625,111","107,581",-,1,3_Keap1_dbminus_NRF2::1::99,15911,in gene,0,0,1,2.00,6.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Rgl1,"mKIAA0959, Rgl, KIAA0959, Rgl1","ral guanine nucleotide dissociation stimulator,-like 1",NM_016846.3,1418535_at,NP_058542.2
GeneID:16782,Lamc2,1,"153,122,756","153,186,447","63,691",-,1,3_Keap1_dbminus_NRF2::1::100,56655,in gene,0,0,1,4.00,4.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Lamc2,"Lamc2, AA589349","laminin, gamma 2",NM_008485.3,1421279_at,NP_032511.3
GeneID:226519,Lamc1,1,"153,218,922","153,332,786","113,864",-,2,"3_Keap1_dbminus_NRF2::1::101, 3_Keap1_dbminus_NRF2::1::102","32274, -814","in gene, upstream",0,0,1,3.50,4.50,18.00,2,3_Keap1_dbminus_NRF2::1,19,Gene Lamc1,"Lamb2, Lamc1","laminin, gamma 1",NM_010683.2,"1423885_at, 1423886_at",NP_034813.2
GeneID:15939,Ier5,1,"155,096,367","155,099,636","3,269",-,1,3_Keap1_dbminus_NRF2::1::104,5684,downstream,0,0,1,2.00,6.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Ier5,Ier5,immediate early response 5,NM_010500.2,"1417612_at, 1417613_at",NP_034630.1
GeneID:104009,Qsox1,1,"155,778,155","155,812,899","34,744",-,1,3_Keap1_dbminus_NRF2::1::105,131,in gene,0,0,1,11.00,7.00,24.00,1,3_Keap1_dbminus_NRF2::1,24,Gene Qsox1,"Qsox1, SOx, 1300003H02Rik, Qscn6, QSOX",quiescin Q6 sulfhydryl oxidase 1,"NM_023268.2, NM_001024945.1","1420831_at, 1420832_at","NP_075757.1, NP_001020116.1"
GeneID:11352,Abl2,1,"156,558,787","156,649,619","90,832",+,1,3_Keap1_dbminus_NRF2::1::108,55773,in gene,0,0,1,4.00,2.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene Abl2,"Abll, Arg, Abl2, MGC169395, AA536808","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)","NM_009595.3, NM_001136104.1",,"NP_033725.2, NP_001129576.1"
GeneID:226527,BC026585,1,"157,458,582","157,488,733","30,151",+,1,3_Keap1_dbminus_NRF2::1::111,21770,in gene,0,0,1,3.00,4.00,26.00,1,3_Keap1_dbminus_NRF2::1,26,Gene BC026585,BC026585,,NM_001033284.1,,NP_001028456.1
GeneID:240869,Zbtb37,1,"161,017,756","161,034,259","16,503",-,2,"3_Keap1_dbminus_NRF2::1::112, 3_Keap1_dbminus_NRF2::1::113","-1101, -2221","upstream, upstream",0,0,1,5.50,8.50,22.50,2,3_Keap1_dbminus_NRF2::1,32,Gene Zbtb37,"Zbtb37, D430004I08Rik",zinc finger and BTB domain containing 37,NM_173424.3,,NP_775600.1
GeneID:14455,Gas5,1,"161,035,166","161,038,537","3,371",+,2,"3_Keap1_dbminus_NRF2::1::112, 3_Keap1_dbminus_NRF2::1::113","194, 1314","in gene, in gene",0,0,1,5.50,8.50,22.50,2,3_Keap1_dbminus_NRF2::1,32,Gene Gas5,"Gas-5, MGC6251, Gas5",growth arrest specific 5,NR_002840.2,"1419291_x_at, 1424843_a_at, 1436222_at",
GeneID:100628588,Mir5117,1,"161,037,353","161,037,443",90,+,2,"3_Keap1_dbminus_NRF2::1::112, 3_Keap1_dbminus_NRF2::1::113","-1993, -873","upstream, upstream",0,0,1,5.50,8.50,22.50,2,3_Keap1_dbminus_NRF2::1,32,Gene Mir5117,"mmu-mir-5117, Mir5117, mu-mir-5117",microRNA 5117,NR_039577.1,,
GeneID:100217446,Snord47,1,"161,038,092","161,038,156",64,+,2,"3_Keap1_dbminus_NRF2::1::112, 3_Keap1_dbminus_NRF2::1::113","-2732, -1612","upstream, upstream",0,0,1,5.50,8.50,22.50,2,3_Keap1_dbminus_NRF2::1,32,Gene Snord47,"Snord47, MBII-96","small nucleolar RNA, C/D box 47",NR_028543.1,,
GeneID:11758,Prdx6,1,"161,240,112","161,251,166","11,054",-,1,3_Keap1_dbminus_NRF2::1::114,2366,in gene,0,0,1,6.00,3.00,31.00,1,3_Keap1_dbminus_NRF2::1,31,Gene Prdx6,"NSGP, GPx, Prdx5, KIAA0106, 9430088D19Rik, Aop2, Ltw-4, AA690119, 1-cysPrx, Prdx6, mKIAA0106, Ltw4, Aop2-rs3, Brp-12, ORF06, CC26, aiPLA2, CP-3, Prdx6-rs3, Lvtw-4",peroxiredoxin 6,NM_007453.3,1423223_a_at,NP_031479.1
GeneID:103967,Dnm3,1,"161,987,302","162,478,034","490,732",-,1,3_Keap1_dbminus_NRF2::1::117,260306,in gene,0,0,1,5.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Dnm3,"mKIAA0820, B230343F03Rik, 9630020E24Rik, C530045C17, Dnm3, AW061159",dynamin 3,"NM_001038619.1, NM_172646.2","1425403_at, 1436624_at","NP_001033708.1, NP_766234.1"
GeneID:474332,Dnm3os,1,"162,217,623","162,225,550","7,927",+,1,3_Keap1_dbminus_NRF2::1::117,105,in gene,0,0,1,5.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Dnm3os,"6030416H16Rik, Hag2, Dnm3os, Npn1, P/L01","dynamin 3, opposite strand",NR_002870.2,1427298_at,
GeneID:723821,Mir199a-2,1,"162,217,814","162,217,923",109,+,1,3_Keap1_dbminus_NRF2::1::117,-86,upstream,0,0,1,5.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Mir199a-2,"Mir199a-2, Mirn199a-2",microRNA 199a-2,NR_029810.1,,
GeneID:387210,Mir214,1,"162,223,368","162,223,477",109,+,1,3_Keap1_dbminus_NRF2::1::117,-5640,upstream,0,0,1,5.00,5.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Mir214,"Mirn214, Mir214, mmu-mir-214",microRNA 214,NR_029796.1,,
GeneID:226564,Fmo4,1,"162,793,883","162,812,549","18,666",-,1,3_Keap1_dbminus_NRF2::1::118,19653,downstream,0,0,1,3.00,5.00,22.00,1,3_Keap1_dbminus_NRF2::1,22,Gene Fmo4,"MGC124273, MGC124274, Fmo4, D1Ertd532e",flavin containing monooxygenase 4,NM_144878.1,1425799_at,NP_659127.1
GeneID:98376,Gorab,1,"163,384,909","163,403,641","18,732",-,1,3_Keap1_dbminus_NRF2::1::119,-55,upstream,0,0,1,6.00,6.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Gorab,"NTKL-BP1, Gorab, AI467484, Scyl1bp1","golgin, RAB6-interacting",NM_178883.5,,NP_849214.2
GeneID:66352,Blzf1,1,"164,289,800","164,307,484","17,684",-,1,3_Keap1_dbminus_NRF2::1::120,-9380,upstream,0,0,1,3.00,4.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Blzf1,"Golgin-45, Blzf1l, Blzf1, Jem-1, 1700030G05Rik",basic leucine zipper nuclear factor 1,"NM_025505.4, NM_001160208.1, NM_001160209.1","1418973_at, 1418974_at","NP_079781.2, NP_001153680.1, NP_001153681.1"
GeneID:171567,Nme7,1,"164,307,675","164,437,297","129,622",+,1,3_Keap1_dbminus_NRF2::1::120,9189,in gene,0,0,1,3.00,4.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Nme7,"Nm23-M7, Nme7, D530024H21Rik, Nm23-r7",NME/NM23 family member 7,"NM_178071.5, NM_138314.3",1418217_at,"NP_835172.1, NP_612187.2"
GeneID:11931,Atp1b1,1,"164,437,267","164,458,355","21,088",-,1,3_Keap1_dbminus_NRF2::1::121,-933,upstream,0,0,1,5.00,3.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Atp1b1,"Atpb, Atpb-1, Atp1b1, NKbeta1, Atp4b","ATPase, Na+/K+ transporting, beta 1 polypeptide",NM_009721.5,"1418453_a_at, 1423890_x_at",NP_033851.1
GeneID:56429,Dpt,1,"164,796,732","164,824,266","27,534",+,1,3_Keap1_dbminus_NRF2::1::123,-8780,upstream,0,0,1,3.00,7.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Dpt,"Eq1, Dpt, 5033416F05Rik, 1810032B19Rik, EQ-1",dermatopontin,NM_019759.2,1418511_at,NP_062733.1
GeneID:75857,4930568G15Rik,1,"165,066,617","165,091,930","25,313",-,2,"3_Keap1_dbminus_NRF2::1::124, 3_Keap1_dbminus_NRF2::1::125","7578, 5786","in gene, in gene",0,0,1,5.00,1.50,18.50,2,3_Keap1_dbminus_NRF2::1,22,Gene 4930568G15Rik,4930568G15Rik,RIKEN cDNA 4930568G15 gene,NR_040480.1,1430884_at,
GeneID:83993,Tbx19,1,"165,137,853","165,160,773","22,920",-,1,3_Keap1_dbminus_NRF2::1::126,28277,downstream,0,0,1,6.00,3.00,31.00,1,3_Keap1_dbminus_NRF2::1,31,Gene Tbx19,"Tpit, D1Ertd754e, AU019250, Tbx19",T-box 19,NM_032005.4,"1422085_at, 1422086_at",NP_114394.1
GeneID:433375,Creg1,1,"165,763,780","165,775,304","11,524",+,1,3_Keap1_dbminus_NRF2::1::128,5612,in gene,0,0,1,2.00,3.00,26.00,1,3_Keap1_dbminus_NRF2::1,26,Gene Creg1,"Creg, AA755314, Creg1",cellular repressor of E1A-stimulated genes 1,NM_011804.2,"1415947_at, 1415948_at",NP_035934.1
GeneID:80914,Uck2,1,"167,226,083","167,285,127","59,044",-,1,3_Keap1_dbminus_NRF2::1::129,15079,in gene,0,0,1,9.00,1.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Uck2,"AI481316, TSA903, UMK, Umpk, AA407809, UK, AU018180, Uck2, AU020720",uridine-cytidine kinase 2,NM_030724.3,"1417137_at, 1426909_at",NP_109649.1
GeneID:78465,1700084C01Rik,1,"169,928,939","169,934,653","5,714",+,1,3_Keap1_dbminus_NRF2::1::130,-523,upstream,0,0,1,2.00,1.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene 1700084C01Rik,1700084C01Rik,RIKEN cDNA 1700084C01 gene,NM_001033185.2,,NP_001028357.1
GeneID:18214,Ddr2,1,"169,972,307","170,088,944","116,637",-,1,3_Keap1_dbminus_NRF2::1::131,19600,in gene,0,0,1,3.00,4.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Ddr2,"Ddr2, AW495251, Ntrkr3, tyro10","discoidin domain receptor family, member 2",NM_022563.2,1422738_at,NP_072075.2
GeneID:76816,Sdccag8,1,"176,814,812","177,020,432","205,620",+,1,3_Keap1_dbminus_NRF2::1::133,69828,in gene,0,0,1,4.00,0.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Sdccag8,"5730470G24Rik, Cccap, 2700048G21Rik, Sdccag8",serologically defined colon cancer antigen 8,NM_029756.2,1431203_at,NP_084032.1
GeneID:68226,Efcab2,1,"178,405,881","178,483,250","77,369",+,1,3_Keap1_dbminus_NRF2::1::135,167,in gene,0,0,1,6.00,7.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Efcab2,"D830011E08Rik, 1700073K01Rik, Efcab2",EF-hand calcium binding domain 2,NM_026626.2,1420513_at,NP_080902.1
GeneID:100503705,Gm19846,1,"179,869,400","179,923,641","54,241",+,1,3_Keap1_dbminus_NRF2::1::136,-5816,upstream,0,0,1,4.00,4.00,18.00,1,3_Keap1_dbminus_NRF2::1,18,Gene Gm19846,Gm19846,"predicted gene, 19846",,,
GeneID:15078,H3f3a,1,"180,802,568","180,813,603","11,035",-,1,1_WT_NRF2::1::12,131,in gene,1,0,0,10.00,9.00,7.00,1,1_WT_NRF2::1,10,Gene H3f3a,"H3f3b, H3.3A, H3f3a, MGC102150","H3 histone, family 3A",NM_008210.4,"1420376_a_at, 1423262_a_at, 1423263_at, 1434127_a_at",NP_032236.1
GeneID:101055935,LOC101055935,1,"180,803,510","180,808,760","5,250",-,1,1_WT_NRF2::1::12,-4712,upstream,1,0,0,10.00,9.00,7.00,1,1_WT_NRF2::1,10,Gene LOC101055935,,uncharacterized LOC101055935,"XR_168385.1, XR_168795.1",,
GeneID:208795,Tmem63a,1,"180,942,518","180,975,104","32,586",+,1,3_Keap1_dbminus_NRF2::1::139,39178,downstream,0,0,1,3.00,2.00,11.00,1,3_Keap1_dbminus_NRF2::1,11,Gene Tmem63a,"MGC11687, Tmem63a, MGC25803, Tmem64a, BC014795",transmembrane protein 63a,NM_144794.2,1423871_at,NP_659043.1
GeneID:13849,Ephx1,1,"180,989,556","181,017,495","27,939",-,3,"3_Keap1_dbminus_NRF2::1::139, 3_Keap1_dbminus_NRF2::1::140, 3_Keap1_dbminus_NRF2::1::141","35799, 7607, 1607","downstream, in gene, in gene",0,0,1,5.33,3.33,23.67,3,3_Keap1_dbminus_NRF2::1,46,Gene Ephx1,"AI195553, Eph-1, Ephx1, Eph1, mEH","epoxide hydrolase 1, microsomal",NM_010145.2,1422438_at,NP_034275.1
GeneID:67948,Fbxo28,1,"182,313,102","182,341,606","28,504",-,1,3_Keap1_dbminus_NRF2::1::143,-3834,upstream,0,0,1,0.00,2.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Fbxo28,"D1Ertd578e, 5730505P19Rik, KIAA0483, mKIAA0483, Fbx28, 4833428J17Rik, Fbxo28, MGC90899",F-box protein 28,NM_175127.2,"1427069_at, 1429158_at",NP_780336.1
GeneID:12334,Capn2,1,"182,467,259","182,517,483","50,224",-,1,1_WT_NRF2::1::14,27499,in gene,1,0,0,16.00,10.00,14.00,1,1_WT_NRF2::1,16,Gene Capn2,"Capn2, m-calpain, m-calpin, AI326419, Capa2, Capa-2",calpain 2,NM_009794.3,1416257_at,NP_033924.2
GeneID:96935,Susd4,1,"182,764,906","182,895,654","130,748",+,1,3_Keap1_dbminus_NRF2::1::144,28166,in gene,0,0,1,1.00,3.00,14.00,1,3_Keap1_dbminus_NRF2::1,14,Gene Susd4,"AI848994, Susd4, E430021N18Rik, N28096, MGC30368",sushi domain containing 4,NM_144796.4,1424221_at,NP_659045.2
GeneID:68897,Disp1,1,"183,086,264","183,221,529","135,265",-,1,3_Keap1_dbminus_NRF2::1::145,8590,in gene,0,0,1,4.00,4.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Disp1,"1190008H24Rik, DispA, Disp1",dispatched homolog 1 (Drosophila),NM_026866.2,"1434795_at, 1435132_at",NP_081142.2
GeneID:100504508,BC085271,1,"183,204,909","183,206,487","1,578",-,1,3_Keap1_dbminus_NRF2::1::145,-6452,upstream,0,0,1,4.00,4.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene BC085271,"BC085271, MGC103372",protein phosphatase 2A inhibitor-2 I-2PP2A-related,,,
GeneID:338366,Mia3,1,"183,326,236","183,369,565","43,329",-,2,"3_Keap1_dbminus_NRF2::1::147, 3_Keap1_dbminus_NRF2::1::148","24317, 19565","in gene, in gene",0,0,1,5.50,10.00,24.50,2,3_Keap1_dbminus_NRF2::1,26,Gene Mia3,"KIAA0268, Tango, B230399H06Rik, A930039G15Rik, Gm1525, C80126, Mia3, 9130229H14Rik, AU022327",melanoma inhibitory activity 3,NM_177389.3,1434698_at,NP_796363.2
GeneID:21808,Tgfb2,1,"186,623,186","186,705,992","82,806",-,1,3_Keap1_dbminus_NRF2::1::152,10344,in gene,0,0,1,3.00,5.00,9.00,1,3_Keap1_dbminus_NRF2::1,9,Gene Tgfb2,"Tgfb-2, Tgfb2, Tgf-beta2, BB105277","transforming growth factor, beta 2",NM_009367.3,1423250_a_at,NP_033393.2
GeneID:22283,Ush2a,1,"188,262,838","188,965,041","702,203",+,1,3_Keap1_dbminus_NRF2::1::153,508218,in gene,0,0,1,1.00,1.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Ush2a,"Gm983, Usherin, Ush2a, A930011D15Rik, A930037M10Rik, Mush2a, Gm676","Usher syndrome 2A (autosomal recessive, mild)",NM_021408.3,"1421697_at, 1431750_at",NP_067383.3
GeneID:19250,Ptpn14,1,"189,728,268","189,876,695","148,427",+,2,"3_Keap1_dbminus_NRF2::1::154, 3_Keap1_dbminus_NRF2::1::155","28884, 132052","in gene, in gene",0,0,1,4.50,4.50,25.50,2,3_Keap1_dbminus_NRF2::1,32,Gene Ptpn14,"PTP36, Ptpn14, C130080N23Rik, OTTMUSG00000022087","protein tyrosine phosphatase, non-receptor type 14",NM_008976.2,"1421499_a_at, 1436442_at",NP_033002.2
GeneID:100504360,D730003I15Rik,1,"191,224,474","191,225,687","1,213",+,1,3_Keap1_dbminus_NRF2::1::156,742,in gene,0,0,1,6.00,4.00,21.00,1,3_Keap1_dbminus_NRF2::1,21,Gene D730003I15Rik,"D730003I15Rik, AU020850",RIKEN cDNA D730003I15 gene,"XR_140481.2, XR_141936.2",,
GeneID:16510,Kcnh1,1,"192,190,872","192,510,158","319,286",+,1,3_Keap1_dbminus_NRF2::1::160,311320,in gene,0,0,1,8.00,4.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Kcnh1,"MGC124419, Kcnh1, MGC124420, M-eag, Kv10.1","potassium voltage-gated channel, subfamily H (eag-related), member 1","NM_001038607.1, NM_010600.2","1418414_at, 1435994_at","NP_001033696.1, NP_034730.1"
GeneID:12490,Cd34,1,"194,938,821","194,961,292","22,471",+,1,3_Keap1_dbminus_NRF2::1::163,23931,downstream,0,0,1,6.00,3.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Cd34,"AU040960, Cd34",CD34 antigen,"NM_001111059.1, NM_133654.3",1416072_at,"NP_001104529.1, NP_598415.1"
GeneID:320400,Gm16897,1,"194,955,759","194,976,959","21,200",-,2,"3_Keap1_dbminus_NRF2::1::163, 3_Keap1_dbminus_NRF2::1::164","14207, -8577","in gene, upstream",0,0,1,3.50,4.00,14.50,2,3_Keap1_dbminus_NRF2::1,16,Gene Gm16897,"C030002C11Rik, A330023F24Rik, C030002c11rik, Gm16897","predicted gene, 16897",NR_033564.1,,
GeneID:320977,A330023F24Rik,1,"195,017,399","195,037,908","20,509",+,1,3_Keap1_dbminus_NRF2::1::165,16777,in gene,0,0,1,8.00,5.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene A330023F24Rik,"C030002C11Rik, A330023F24Rik",RIKEN cDNA A330023F24 gene,NR_015566.2,,
GeneID:723963,Mir29b-2,1,"195,037,040","195,037,120",80,+,1,3_Keap1_dbminus_NRF2::1::165,-2864,upstream,0,0,1,8.00,5.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene Mir29b-2,"Mir29b-2, Mirn29b-2",microRNA 29b-2,NR_029809.1,,
GeneID:387224,Mir29c,1,"195,037,547","195,037,634",87,+,1,3_Keap1_dbminus_NRF2::1::165,-3371,upstream,0,0,1,8.00,5.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene Mir29c,"mmu-mir-29c, Mir29c, Mirn29c",microRNA 29c,NR_029745.1,,
GeneID:17221,Cd46,1,"195,041,900","195,092,248","50,348",-,1,3_Keap1_dbminus_NRF2::1::165,58072,downstream,0,0,1,8.00,5.00,29.00,1,3_Keap1_dbminus_NRF2::1,29,Gene Cd46,"Mcp, Cd46","CD46 antigen, complement regulatory protein",NM_010778.3,1421586_a_at,NP_034908.1
GeneID:12946,Cr1l,1,"195,103,788","195,131,570","27,782",-,1,3_Keap1_dbminus_NRF2::1::166,370,in gene,0,0,1,6.00,6.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Cr1l,"Crry, MGC102484, Mcp, Cr1l, mCRY",complement component (3b/4b) receptor 1-like,NM_013499.2,"1422563_at, 1430131_at",NP_038527.2
GeneID:12902,Cr2,1,"195,136,811","195,176,715","39,904",-,1,3_Keap1_dbminus_NRF2::1::166,45515,downstream,0,0,1,6.00,6.00,10.00,1,3_Keap1_dbminus_NRF2::1,10,Gene Cr2,"MGC130295, Cr2, Cr1, CD21, Cr-1, C3DR, CD35, Cr-2",complement receptor 2,NM_007758.2,1425289_a_at,NP_031784.1
GeneID:670558,H60c,10,"3,256,208","3,267,771","11,563",-,1,3_Keap1_dbminus_NRF2::1::167,-309,upstream,0,0,1,4.00,4.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene H60c,"Gm9491, 4632413I24Rik, H60c",histocompatibility 60c,NM_001204916.2,,NP_001191845.1
GeneID:213783,Plekhg1,10,"3,740,377","3,967,303","226,926",+,1,3_Keap1_dbminus_NRF2::1::168,202311,in gene,0,0,1,7.00,3.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Plekhg1,"Gm521, Plekhg1, mKIAA1209, D10Ertd733e","pleckstrin homology domain containing, family G (with RhoGef domain) member 1","NM_001033253.3, NM_001159942.1",1435363_at,"NP_001028425.1, NP_001153414.1"
GeneID:270685,Mthfd1l,10,"3,973,075","4,167,081","194,006",+,1,3_Keap1_dbminus_NRF2::1::169,135085,in gene,0,0,1,2.00,4.00,17.00,1,3_Keap1_dbminus_NRF2::1,17,Gene Mthfd1l,"2410004L15Rik, Fthfsdc1, Mthfd1l, AI647056",methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like,"NM_172308.4, NM_001170785.1, NM_001170786.1",,"NP_758512.3, NP_001164256.1, NP_001164257.1"
GeneID:64009,Syne1,10,"5,020,192","5,550,692","530,500",-,1,3_Keap1_dbminus_NRF2::1::171,244932,in gene,0,0,1,6.00,4.00,20.00,1,3_Keap1_dbminus_NRF2::1,20,Gene Syne1,"KIAA1756, A330049M09Rik, mKIAA1756, Syne1, CPG2, BE692247, MGC62825, C130039F11Rik, Myne1, 8B","spectrin repeat containing, nuclear envelope 1","NM_022027.2, NM_153399.2, NM_001079686.1",1421545_a_at,"NP_071310.2, NP_700448.2, NP_001073154.1"
GeneID:18537,Pcmt1,10,"7,630,236","7,663,584","33,348",-,1,3_Keap1_dbminus_NRF2::1::172,-3947,upstream,0,0,1,3.00,7.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Pcmt1,"C79501, PIMT, Pcmt1",protein-L-isoaspartate (D-aspartate) O-methyltransferase 1,NM_008786.2,"1422665_a_at, 1431085_a_at, 1431086_s_at",NP_032812.2
GeneID:320642,A630066F11Rik,10,"7,663,371","7,664,623","1,252",+,1,3_Keap1_dbminus_NRF2::1::172,4160,downstream,0,0,1,3.00,7.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene A630066F11Rik,A630066F11Rik,RIKEN cDNA A630066F11 gene,NR_030698.1,,
GeneID:69912,Nup43,10,"7,667,504","7,678,886","11,382",+,1,3_Keap1_dbminus_NRF2::1::172,27,in gene,0,0,1,3.00,7.00,12.00,1,3_Keap1_dbminus_NRF2::1,12,Gene Nup43,"2610529I12Rik, AA409950, Nup43, 2610016K01Rik, p42",nucleoporin 43,NM_145706.2,"1432187_at, 1432188_s_at",NP_663752.2
GeneID:70097,Sash1,10,"8,722,219","8,886,070","163,851",-,1,3_Keap1_dbminus_NRF2::1::174,12374,in gene,0,0,1,8.00,7.00,19.00,1,3_Keap1_dbminus_NRF2::1,19,Gene Sash1,"2500002E12Rik, A330076K04Rik, Sash1, 1100001C18Rik, mKIAA0790",SAM and SH3 domain containing 1,NM_175155.4,1432055_at,NP_780364.3
GeneID:22288,Utrn,10,"12,382,188","12,861,735","479,547",-,1,3_Keap1_dbminus_NRF2::1::177,104887,in gene,0,0,1,4.00,3.00,28.00,1,3_Keap1_dbminus_NRF2::1,28,Gene Utrn,"Utrn, DRP, AA589569, Dmdl",utrophin,NM_011682.4,"1426892_at, 1427569_a_at",NP_035812.3
GeneID:378431,Txlnb,10,"17,796,219","17,845,663","49,444",+,1,3_Keap1_dbminus_NRF2::1::182,-91,upstream,0,0,1,8.00,3.00,13.00,1,3_Keap1_dbminus_NRF2::1,13,Gene Txlnb,"Mdp77, 2310001N14Rik, Txlnb",taxilin beta,NM_138628.3,"1418951_at, 1418952_at",NP_619534.2
GeneID:26408,Map3k5,10,"19,934,526","20,142,750","208,224",+,1,3_Keap1_dbminus_NRF2::1::183,21186,in gene,0,0,1,5.00,4.00,15.00,1,3_Keap1_dbminus_NRF2::1,15,Gene Map3k5,"ASK, MGC141518, Mekk5, ASK1, Map3k5, MGC141519, 7420452D20Rik, MAPKKK5",mitogen-activated protein kinase kinase kinase 5,NM_008580.4,1421340_at,NP_032606.4
GeneID:20393,Sgk1,10,"21,882,184","21,999,903","117,719",+,1,3_Keap1_dbminus_NRF2::1::185,112120,in gene,0,0,1,8.00,10.00,16.00,1,3_Keap1_dbminus_NRF2::1,16,Gene Sgk1,"Sgk, Sgk1",serum/glucocorticoid regulated kinase 1,"NM_001161845.2, NM_001161847.2, NM_001161848.2, NM_001161849.2, NM_001161850.2, NM_011361.3",1416041_at,"NP_001155317.2, NP_001155319.1, NP_001155320.1, NP_001155321.1, NP_001155322.1, NP_035491.1"
